chr1	20449271	20452850	chr1	19105201	19109426	hs865	5.3	CF
chr1	20449271	20452850	chr1	19105201	19109426	hs865	5.51	HL
chr1	20449271	20452850	chr1	19105201	19109426	hs865	6.15	MB
chr1	20452851	20456302	chr1	19105201	19109426	hs865	5.98	NT
chr1	20452851	20456302	chr1	19105201	19109426	hs865	6.18	TL
chr1	20452851	20456302	chr1	19105201	19109426	hs865	6.73	FB
chr1	20452851	20456302	chr1	19105201	19109426	hs865	7.45	HB
chr1	20510809	20515496	chr1	19105201	19109426	hs865	10.65	CF
chr1	20510809	20515496	chr1	19105201	19109426	hs865	10.98	TL
chr1	20510809	20515496	chr1	19105201	19109426	hs865	11.32	HB
chr1	20510809	20515496	chr1	19105201	19109426	hs865	13.17	NT
chr1	20510809	20515496	chr1	19105201	19109426	hs865	5.84	FB
chr1	20510809	20515496	chr1	19105201	19109426	hs865	8.67	MB
chr1	20510809	20515496	chr1	19556626	19560271	hs216	5.24	HB
chr1	20510809	20515496	chr1	19698787	19701411	hs217	5.33	HB
chr1	20516750	20521714	chr1	19105201	19109426	hs865	6.88	HB
chr1	20516750	20521714	chr1	19105201	19109426	hs865	7.13	HL
chr1	20516750	20521714	chr1	19105201	19109426	hs865	7.54	HR
chr1	20516750	20521714	chr1	19556626	19560271	hs216	5.82	TK
chr1	20516750	20521714	chr1	19698787	19701411	hs217	5.65	CF
chr1	20545927	20549798	chr1	19105201	19109426	hs865	5.42	HB
chr1	20545927	20549798	chr1	19105201	19109426	hs865	6.51	HR
chr1	20549799	20555228	chr1	19105201	19109426	hs865	12.65	FL
chr1	20549799	20555228	chr1	19105201	19109426	hs865	7.05	HB
chr1	20549799	20555228	chr1	19105201	19109426	hs865	7.52	NT
chr1	20549799	20555228	chr1	19105201	19109426	hs865	9.55	HL
chr1	20549799	20555228	chr1	19556626	19560271	hs216	6.14	HB
chr1	20555229	20559433	chr1	19105201	19109426	hs865	6.29	HB
chr1	20555229	20559433	chr1	19105201	19109426	hs865	8.6	FL
chr1	20555229	20559433	chr1	19105201	19109426	hs865	9.6	FB
chr1	20612052	20616436	chr1	19105201	19109426	hs865	7.06	HL
chr1	20616437	20621446	chr1	19105201	19109426	hs865	5.39	HL
chr1	21099034	21105049	chr1	20919229	20923486	hs2064	5.29	FB
chr1	21156709	21160571	chr1	20919229	20923486	hs2064	5.29	FB
chr1	21156709	21160571	chr1	20919229	20923486	hs2064	5.43	NT
chr1	21156709	21160571	chr1	20919229	20923486	hs2064	5.57	HB
chr1	21156709	21160571	chr1	20919229	20923486	hs2064	5.88	FL
chr1	21156709	21160571	chr1	20919229	20923486	hs2064	6.56	MB
chr1	21156709	21160571	chr1	20919229	20923486	hs2064	6.6	HR
chr1	21156709	21160571	chr1	20919229	20923486	hs2064	7.68	HL
chr1	21156709	21160571	chr1	20919229	20923486	hs2064	7.92	CF
chr1	21156709	21160571	chr1	20919229	20923486	hs2064	9.98	TL
chr1	21160572	21164806	chr1	20919229	20923486	hs2064	10.1	TL
chr1	21160572	21164806	chr1	20919229	20923486	hs2064	15.62	HB
chr1	21160572	21164806	chr1	20919229	20923486	hs2064	5.78	FB
chr1	21160572	21164806	chr1	20919229	20923486	hs2064	6.31	NT
chr1	21160572	21164806	chr1	20919229	20923486	hs2064	6.95	HL
chr1	21160572	21164806	chr1	20919229	20923486	hs2064	7.06	CF
chr1	21160572	21164806	chr1	20919229	20923486	hs2064	7.5	HR
chr1	21160572	21164806	chr1	20919229	20923486	hs2064	7.6	FL
chr1	21160572	21164806	chr1	20919229	20923486	hs2064	9.01	TK
chr1	21164807	21169567	chr1	20919229	20923486	hs2064	10.98	MB
chr1	21164807	21169567	chr1	20919229	20923486	hs2064	6.44	TL
chr1	21164807	21169567	chr1	20919229	20923486	hs2064	6.54	NT
chr1	21164807	21169567	chr1	20919229	20923486	hs2064	6.65	HR
chr1	21164807	21169567	chr1	20919229	20923486	hs2064	7.49	HB
chr1	21164807	21169567	chr1	20919229	20923486	hs2064	8.05	FB
chr1	21164807	21169567	chr1	20919229	20923486	hs2064	8.34	CF
chr1	21164807	21169567	chr1	20919229	20923486	hs2064	8.43	FL
chr1	21164807	21169567	chr1	20919229	20923486	hs2064	9.04	HL
chr1	21164807	21169567	chr1	20919229	20923486	hs2064	9.46	TK
chr1	21206839	21211977	chr1	20919229	20923486	hs2064	5.38	HB
chr1	21206839	21211977	chr1	20919229	20923486	hs2064	6.24	HL
chr1	21206839	21211977	chr1	20919229	20923486	hs2064	6.82	TL
chr1	21206839	21211977	chr1	20919229	20923486	hs2064	7.86	MB
chr1	21206839	21211977	chr1	20919229	20923486	hs2064	7.98	HR
chr1	21206839	21211977	chr1	20919229	20923486	hs2064	8.21	TK
chr1	21270964	21273724	chr1	20919229	20923486	hs2064	5.82	FB
chr1	22264185	22268817	chr1	20919229	20923486	hs2064	6.13	TL
chr1	22264185	22268817	chr1	20919229	20923486	hs2064	6.15	CF
chr1	22264185	22268817	chr1	20919229	20923486	hs2064	7.59	HL
chr1	22359429	22364825	chr1	20919229	20923486	hs2064	7.19	FB
chr1	39000406	39004876	chr1	39440730	39445432	hs1933	5.06	CF
chr1	39000406	39004876	chr1	39440730	39445432	hs1933	5.96	HL
chr1	39000406	39004876	chr1	39440730	39445432	hs1933	6.66	MB
chr1	39000406	39004876	chr1	39440730	39445432	hs1933	7	NT
chr1	39000406	39004876	chr1	39440730	39445432	hs1933	8.44	FL
chr1	39007229	39013098	chr1	39440730	39445432	hs1933	11.16	CF
chr1	39007229	39013098	chr1	39440730	39445432	hs1933	5.05	FL
chr1	39007229	39013098	chr1	39440730	39445432	hs1933	5.41	TL
chr1	39007229	39013098	chr1	39440730	39445432	hs1933	5.5	HB
chr1	39007229	39013098	chr1	39440730	39445432	hs1933	5.67	NT
chr1	39007229	39013098	chr1	39440730	39445432	hs1933	5.96	FB
chr1	39007229	39013098	chr1	39440730	39445432	hs1933	6.92	TK
chr1	39013099	39016541	chr1	39440730	39445432	hs1933	6.94	HB
chr1	39613092	39615790	chr1	39945175	39950907	mm1333	5.86	TK
chr1	39613092	39615790	chr1	39945175	39950907	mm1333	5.87	HR
chr1	39613092	39615790	chr1	39945175	39950907	mm1333	5.96	MB
chr1	39613092	39615790	chr1	39945175	39950907	mm1333	9.09	HB
chr1	39615791	39620929	chr1	39945175	39950907	mm1333	5.03	MB
chr1	39615791	39620929	chr1	39945175	39950907	mm1333	5.18	FB
chr1	39615791	39620929	chr1	39945175	39950907	mm1333	6.66	FL
chr1	39615791	39620929	chr1	39945175	39950907	mm1333	6.71	HL
chr1	39615791	39620929	chr1	39945175	39950907	mm1333	7.12	TL
chr1	39615791	39620929	chr1	39945175	39950907	mm1333	7.19	HR
chr1	39615791	39620929	chr1	39945175	39950907	mm1333	7.25	HB
chr1	39615791	39620929	chr1	39945175	39950907	mm1333	7.3	NT
chr1	39615791	39620929	chr1	39945175	39950907	mm1333	7.96	CF
chr1	39615791	39620929	chr1	39945175	39950907	mm1333	8.33	TK
chr1	39636898	39641235	chr1	39945175	39950907	mm1333	5.67	TK
chr1	39636898	39641235	chr1	39945175	39950907	mm1333	5.6	HB
chr1	39636898	39641235	chr1	39945175	39950907	mm1333	5.77	MB
chr1	39671171	39677128	chr1	39945175	39950907	mm1333	5.55	TL
chr1	39671171	39677128	chr1	39945175	39950907	mm1333	6.11	HB
chr1	39677129	39681790	chr1	39945175	39950907	mm1333	10.15	FL
chr1	39677129	39681790	chr1	39945175	39950907	mm1333	10.99	NT
chr1	39677129	39681790	chr1	39945175	39950907	mm1333	13.07	TL
chr1	39677129	39681790	chr1	39945175	39950907	mm1333	13.64	CF
chr1	39677129	39681790	chr1	39945175	39950907	mm1333	13.73	HB
chr1	39677129	39681790	chr1	39945175	39950907	mm1333	14.8	TK
chr1	39677129	39681790	chr1	39945175	39950907	mm1333	8.16	MB
chr1	39677129	39681790	chr1	39945175	39950907	mm1333	8.51	FB
chr1	39677129	39681790	chr1	39945175	39950907	mm1333	8.83	HR
chr1	39677129	39681790	chr1	39945175	39950907	mm1333	9.33	HL
chr1	39683442	39686836	chr1	39945175	39950907	mm1333	10.09	HR
chr1	39683442	39686836	chr1	39945175	39950907	mm1333	11.8	TK
chr1	39683442	39686836	chr1	39945175	39950907	mm1333	12.34	NT
chr1	39683442	39686836	chr1	39945175	39950907	mm1333	14.97	TL
chr1	39683442	39686836	chr1	39945175	39950907	mm1333	6.48	FL
chr1	39683442	39686836	chr1	39945175	39950907	mm1333	6.49	FB
chr1	39683442	39686836	chr1	39945175	39950907	mm1333	6.87	HL
chr1	39683442	39686836	chr1	39945175	39950907	mm1333	7.76	MB
chr1	39683442	39686836	chr1	39945175	39950907	mm1333	9.54	HB
chr1	39683442	39686836	chr1	39945175	39950907	mm1333	9.55	CF
chr1	39686837	39689659	chr1	39945175	39950907	mm1333	5.07	HL
chr1	39686837	39689659	chr1	39945175	39950907	mm1333	5.37	TK
chr1	39686837	39689659	chr1	39945175	39950907	mm1333	5.63	HR
chr1	39686837	39689659	chr1	39945175	39950907	mm1333	5.99	CF
chr1	39689660	39694254	chr1	39945175	39950907	mm1333	5.03	FL
chr1	39689660	39694254	chr1	39945175	39950907	mm1333	5.12	TK
chr1	39689660	39694254	chr1	39945175	39950907	mm1333	6.33	MB
chr1	39689660	39694254	chr1	39945175	39950907	mm1333	7.83	HB
chr1	39689660	39694254	chr1	39945175	39950907	mm1333	8.16	TL
chr1	39704485	39708779	chr1	39945175	39950907	mm1333	5.47	TL
chr1	39704485	39708779	chr1	39945175	39950907	mm1333	5.54	HB
chr1	39704485	39708779	chr1	39945175	39950907	mm1333	5.89	CF
chr1	39704485	39708779	chr1	39945175	39950907	mm1333	5.8	HL
chr1	39704485	39708779	chr1	39945175	39950907	mm1333	7.28	HR
chr1	39753964	39758708	chr1	39945175	39950907	mm1333	5.09	MB
chr1	39753964	39758708	chr1	39945175	39950907	mm1333	5.25	CF
chr1	39753964	39758708	chr1	39945175	39950907	mm1333	5.42	NT
chr1	39753964	39758708	chr1	39945175	39950907	mm1333	5.4	HL
chr1	39753964	39758708	chr1	39945175	39950907	mm1333	5.68	FL
chr1	39753964	39758708	chr1	39945175	39950907	mm1333	6.37	TL
chr1	39753964	39758708	chr1	39945175	39950907	mm1333	6.57	TK
chr1	39753964	39758708	chr1	39945175	39950907	mm1333	7.12	HB
chr1	39753964	39758708	chr1	39945175	39950907	mm1333	7.96	HR
chr1	39758709	39762422	chr1	39945175	39950907	mm1333	5.55	TL
chr1	39758709	39762422	chr1	39945175	39950907	mm1333	5.62	HR
chr1	39968961	39979572	chr1	39945175	39950907	mm1333	5.13	FL
chr1	39968961	39979572	chr1	39945175	39950907	mm1333	5.39	HL
chr1	39968961	39979572	chr1	39945175	39950907	mm1333	5.63	MB
chr1	39968961	39979572	chr1	39945175	39950907	mm1333	5.92	FB
chr1	39968961	39979572	chr1	39945175	39950907	mm1333	5.93	HB
chr1	39968961	39979572	chr1	39945175	39950907	mm1333	6.44	TK
chr1	39968961	39979572	chr1	39945175	39950907	mm1333	6.65	CF
chr1	39968961	39979572	chr1	39945175	39950907	mm1333	7.85	NT
chr1	40835972	40842207	chr1	42739556	42742910	hs990	11.27	NT
chr1	40835972	40842207	chr1	42739556	42742910	hs990	13.38	HB
chr1	40835972	40842207	chr1	42739556	42742910	hs990	13.85	MB
chr1	40835972	40842207	chr1	42739556	42742910	hs990	6.43	CF
chr1	40835972	40842207	chr1	42739556	42742910	hs990	6.71	FL
chr1	40835972	40842207	chr1	42739556	42742910	hs990	8.96	TK
chr1	40842208	40847942	chr1	42689561	42692608	hs1553	5.38	FL
chr1	40842208	40847942	chr1	42739556	42742910	hs990	10.15	NT
chr1	40842208	40847942	chr1	42739556	42742910	hs990	10.22	HL
chr1	40842208	40847942	chr1	42739556	42742910	hs990	17.03	HB
chr1	40842208	40847942	chr1	42739556	42742910	hs990	5.81	HR
chr1	40842208	40847942	chr1	42739556	42742910	hs990	7.61	FB
chr1	40842208	40847942	chr1	42739556	42742910	hs990	7.76	TL
chr1	40842208	40847942	chr1	42739556	42742910	hs990	8.29	TK
chr1	40842208	40847942	chr1	42739556	42742910	hs990	8.97	CF
chr1	40847943	40851334	chr1	42739556	42742910	hs990	5.62	TL
chr1	40847943	40851334	chr1	42739556	42742910	hs990	6.56	NT
chr1	40847943	40851334	chr1	42739556	42742910	hs990	7.49	TK
chr1	40847943	40851334	chr1	42739556	42742910	hs990	8.1	HB
chr1	40869321	40874249	chr1	41980445	41983334	hs401	5.34	HB
chr1	40869321	40874249	chr1	42689561	42692608	hs1553	6.94	HR
chr1	40869321	40874249	chr1	42689561	42692608	hs1553	7.56	HB
chr1	40869321	40874249	chr1	42739556	42742910	hs990	13.81	HL
chr1	40869321	40874249	chr1	42739556	42742910	hs990	15.49	HB
chr1	40869321	40874249	chr1	42739556	42742910	hs990	5.19	HR
chr1	40869321	40874249	chr1	42739556	42742910	hs990	5.42	MB
chr1	40869321	40874249	chr1	42739556	42742910	hs990	8.17	CF
chr1	40869321	40874249	chr1	42739556	42742910	hs990	8.55	FL
chr1	40869321	40874249	chr1	42739556	42742910	hs990	9.31	NT
chr1	40874250	40876667	chr1	42689561	42692608	hs1553	10.23	TK
chr1	40874250	40876667	chr1	42689561	42692608	hs1553	6.48	HL
chr1	40874250	40876667	chr1	42689561	42692608	hs1553	7.14	CF
chr1	40874250	40876667	chr1	42739556	42742910	hs990	5.29	CF
chr1	40874250	40876667	chr1	42739556	42742910	hs990	5.89	FB
chr1	40874250	40876667	chr1	42739556	42742910	hs990	6.68	HB
chr1	40874250	40876667	chr1	42739556	42742910	hs990	7.95	TK
chr1	40876668	40881276	chr1	41980445	41983334	hs401	5.1	TK
chr1	40876668	40881276	chr1	42241690	42245063	hs1131	11.38	NT
chr1	40876668	40881276	chr1	42537892	42541361	hs969	5.03	TK
chr1	40876668	40881276	chr1	42537892	42541361	hs969	6.54	CF
chr1	40876668	40881276	chr1	42537892	42541361	hs969	6.76	FL
chr1	40876668	40881276	chr1	42537892	42541361	hs969	6.95	HB
chr1	40876668	40881276	chr1	42537892	42541361	hs969	7.94	NT
chr1	40876668	40881276	chr1	42689561	42692608	hs1553	11.97	MB
chr1	40876668	40881276	chr1	42689561	42692608	hs1553	12.09	TL
chr1	40876668	40881276	chr1	42689561	42692608	hs1553	15.78	NT
chr1	40876668	40881276	chr1	42689561	42692608	hs1553	16.55	HB
chr1	40876668	40881276	chr1	42689561	42692608	hs1553	20.44	FL
chr1	40876668	40881276	chr1	42689561	42692608	hs1553	21.8	CF
chr1	40876668	40881276	chr1	42689561	42692608	hs1553	29.09	TK
chr1	40876668	40881276	chr1	42689561	42692608	hs1553	6.39	FB
chr1	40876668	40881276	chr1	42689561	42692608	hs1553	7.62	HR
chr1	40876668	40881276	chr1	42739556	42742910	hs990	10.77	FB
chr1	40876668	40881276	chr1	42739556	42742910	hs990	12.25	CF
chr1	40876668	40881276	chr1	42739556	42742910	hs990	12.33	TL
chr1	40876668	40881276	chr1	42739556	42742910	hs990	14.82	NT
chr1	40876668	40881276	chr1	42739556	42742910	hs990	14.87	HL
chr1	40876668	40881276	chr1	42739556	42742910	hs990	16.5	FL
chr1	40876668	40881276	chr1	42739556	42742910	hs990	19.8	HB
chr1	40876668	40881276	chr1	42739556	42742910	hs990	20.41	MB
chr1	40876668	40881276	chr1	42739556	42742910	hs990	6.37	HR
chr1	40876668	40881276	chr1	42739556	42742910	hs990	8.75	TK
chr1	40881277	40886044	chr1	42254606	42259881	hs1534	10	MB
chr1	40881277	40886044	chr1	42689561	42692608	hs1553	10.03	CF
chr1	40881277	40886044	chr1	42689561	42692608	hs1553	11.21	TK
chr1	40881277	40886044	chr1	42689561	42692608	hs1553	11.22	HB
chr1	40881277	40886044	chr1	42689561	42692608	hs1553	17.43	NT
chr1	40881277	40886044	chr1	42689561	42692608	hs1553	5.51	FB
chr1	40881277	40886044	chr1	42689561	42692608	hs1553	6.99	HR
chr1	40881277	40886044	chr1	42689561	42692608	hs1553	7	MB
chr1	40881277	40886044	chr1	42689561	42692608	hs1553	8.62	FL
chr1	40881277	40886044	chr1	42689561	42692608	hs1553	8.78	TL
chr1	40881277	40886044	chr1	42739556	42742910	hs990	10.48	HL
chr1	40881277	40886044	chr1	42739556	42742910	hs990	11.12	FB
chr1	40881277	40886044	chr1	42739556	42742910	hs990	12	TK
chr1	40881277	40886044	chr1	42739556	42742910	hs990	13.81	HB
chr1	40881277	40886044	chr1	42739556	42742910	hs990	14.77	NT
chr1	40881277	40886044	chr1	42739556	42742910	hs990	7.53	TL
chr1	40881277	40886044	chr1	42739556	42742910	hs990	8.81	CF
chr1	40881277	40886044	chr1	42739556	42742910	hs990	9.07	MB
chr1	40886045	40887659	chr1	42689561	42692608	hs1553	5.05	TK
chr1	40886045	40887659	chr1	42739556	42742910	hs990	5.87	MB
chr1	40886045	40887659	chr1	42739556	42742910	hs990	6.92	HB
chr1	40887660	40892254	chr1	42689561	42692608	hs1553	10.04	HB
chr1	40887660	40892254	chr1	42689561	42692608	hs1553	10.94	MB
chr1	40887660	40892254	chr1	42689561	42692608	hs1553	11.49	CF
chr1	40887660	40892254	chr1	42689561	42692608	hs1553	14.12	TK
chr1	40887660	40892254	chr1	42689561	42692608	hs1553	5.69	TL
chr1	40887660	40892254	chr1	42689561	42692608	hs1553	6.43	FB
chr1	40887660	40892254	chr1	42689561	42692608	hs1553	8.7	HL
chr1	40887660	40892254	chr1	42689561	42692608	hs1553	9.97	NT
chr1	40887660	40892254	chr1	42739556	42742910	hs990	11.35	TK
chr1	40887660	40892254	chr1	42739556	42742910	hs990	15.92	MB
chr1	40887660	40892254	chr1	42739556	42742910	hs990	16.75	HB
chr1	40887660	40892254	chr1	42739556	42742910	hs990	17.22	HL
chr1	40887660	40892254	chr1	42739556	42742910	hs990	21.8	CF
chr1	40887660	40892254	chr1	42739556	42742910	hs990	24.68	NT
chr1	40887660	40892254	chr1	42739556	42742910	hs990	5.68	HR
chr1	40887660	40892254	chr1	42739556	42742910	hs990	6.87	FL
chr1	40887660	40892254	chr1	42739556	42742910	hs990	8.66	FB
chr1	40887660	40892254	chr1	42886992	42890090	hs868	11.11	NT
chr1	40887660	40892254	chr1	42886992	42890090	hs868	11.54	MB
chr1	40887660	40892254	chr1	42886992	42890090	hs868	6.88	HB
chr1	40887660	40892254	chr1	42886992	42890090	hs868	7.42	FB
chr1	40887660	40892254	chr1	42886992	42890090	hs868	7.76	TL
chr1	40887660	40892254	chr1	42886992	42890090	hs868	8.75	TK
chr1	40892255	40894050	chr1	42537892	42541361	hs969	5.46	HR
chr1	40892255	40894050	chr1	42689561	42692608	hs1553	5.81	TK
chr1	40892255	40894050	chr1	42739556	42742910	hs990	6.28	FB
chr1	40892255	40894050	chr1	42739556	42742910	hs990	6.88	HB
chr1	40992012	40998184	chr1	42537892	42541361	hs969	5.02	HR
chr1	40992012	40998184	chr1	42537892	42541361	hs969	5.28	FL
chr1	40992012	40998184	chr1	42689561	42692608	hs1553	5.47	HL
chr1	40992012	40998184	chr1	42689561	42692608	hs1553	5.4	HR
chr1	40992012	40998184	chr1	42689561	42692608	hs1553	7.42	CF
chr1	40992012	40998184	chr1	42689561	42692608	hs1553	8.06	TL
chr1	40992012	40998184	chr1	42739556	42742910	hs990	10.06	TK
chr1	40992012	40998184	chr1	42739556	42742910	hs990	11.44	NT
chr1	40992012	40998184	chr1	42739556	42742910	hs990	12.48	HB
chr1	40992012	40998184	chr1	42739556	42742910	hs990	5.05	CF
chr1	40992012	40998184	chr1	42739556	42742910	hs990	5.8	MB
chr1	40992012	40998184	chr1	42739556	42742910	hs990	8.01	HL
chr1	40992012	40998184	chr1	42739556	42742910	hs990	8.75	TL
chr1	40992012	40998184	chr1	42739556	42742910	hs990	8.87	FL
chr1	40992012	40998184	chr1	42739556	42742910	hs990	9.54	FB
chr1	40992012	40998184	chr1	42886992	42890090	hs868	14.22	FB
chr1	40998185	41001889	chr1	42739556	42742910	hs990	5.22	FB
chr1	40998185	41001889	chr1	42739556	42742910	hs990	6.46	TK
chr1	40998185	41001889	chr1	42739556	42742910	hs990	6.63	HB
chr1	41001890	41006900	chr1	42241690	42245063	hs1131	6.56	TK
chr1	41001890	41006900	chr1	42689561	42692608	hs1553	5.93	NT
chr1	41001890	41006900	chr1	42689561	42692608	hs1553	7.05	FL
chr1	41001890	41006900	chr1	42689561	42692608	hs1553	7.06	HR
chr1	41001890	41006900	chr1	42689561	42692608	hs1553	7.82	CF
chr1	41001890	41006900	chr1	42689561	42692608	hs1553	8.59	HB
chr1	41001890	41006900	chr1	42739556	42742910	hs990	11.58	FB
chr1	41001890	41006900	chr1	42739556	42742910	hs990	6.12	FL
chr1	41001890	41006900	chr1	42739556	42742910	hs990	7.76	CF
chr1	41001890	41006900	chr1	42739556	42742910	hs990	8.23	TK
chr1	41001890	41006900	chr1	42739556	42742910	hs990	8.32	HL
chr1	41001890	41006900	chr1	42739556	42742910	hs990	8.95	HB
chr1	41001890	41006900	chr1	42739556	42742910	hs990	9.43	NT
chr1	41001890	41006900	chr1	42739556	42742910	hs990	9.99	MB
chr1	41001890	41006900	chr1	42886992	42890090	hs868	5.24	FB
chr1	41001890	41006900	chr1	42886992	42890090	hs868	6.25	HL
chr1	41001890	41006900	chr1	42886992	42890090	hs868	9.51	TL
chr1	41006901	41011108	chr1	42537892	42541361	hs969	5.41	TK
chr1	41006901	41011108	chr1	42689561	42692608	hs1553	10.29	TK
chr1	41006901	41011108	chr1	42739556	42742910	hs990	6.47	HB
chr1	41006901	41011108	chr1	42739556	42742910	hs990	6.75	MB
chr1	41006901	41011108	chr1	42739556	42742910	hs990	7.27	CF
chr1	41006901	41011108	chr1	42739556	42742910	hs990	7.4	NT
chr1	41006901	41011108	chr1	42739556	42742910	hs990	7.86	HL
chr1	41006901	41011108	chr1	42739556	42742910	hs990	8.67	TK
chr1	41006901	41011108	chr1	42739556	42742910	hs990	9.79	HR
chr1	41006901	41011108	chr1	42886992	42890090	hs868	5.03	FB
chr1	41146887	41148952	chr1	42254606	42259881	hs1534	5.43	HB
chr1	41146887	41148952	chr1	42537892	42541361	hs969	6.67	TK
chr1	41146887	41148952	chr1	42689561	42692608	hs1553	11.6	MB
chr1	41146887	41148952	chr1	42689561	42692608	hs1553	12.48	HB
chr1	41146887	41148952	chr1	42689561	42692608	hs1553	5.06	HL
chr1	41146887	41148952	chr1	42689561	42692608	hs1553	5.39	NT
chr1	41146887	41148952	chr1	42689561	42692608	hs1553	5.72	CF
chr1	41146887	41148952	chr1	42689561	42692608	hs1553	6.01	FB
chr1	41146887	41148952	chr1	42689561	42692608	hs1553	6.17	TK
chr1	41146887	41148952	chr1	42689561	42692608	hs1553	7.07	HR
chr1	41146887	41148952	chr1	42739556	42742910	hs990	11.19	HB
chr1	41146887	41148952	chr1	42739556	42742910	hs990	5	NT
chr1	41146887	41148952	chr1	42739556	42742910	hs990	6.36	FB
chr1	41146887	41148952	chr1	42739556	42742910	hs990	6.82	TK
chr1	41146887	41148952	chr1	42886992	42890090	hs868	5.77	HL
chr1	41146887	41148952	chr1	42886992	42890090	hs868	6.18	HB
chr1	41146887	41148952	chr1	42886992	42890090	hs868	6.9	NT
chr1	41148953	41152096	chr1	42689561	42692608	hs1553	12.21	HR
chr1	41148953	41152096	chr1	42689561	42692608	hs1553	13.79	TK
chr1	41148953	41152096	chr1	42689561	42692608	hs1553	6.27	CF
chr1	41148953	41152096	chr1	42689561	42692608	hs1553	6.27	NT
chr1	41148953	41152096	chr1	42689561	42692608	hs1553	7.32	TL
chr1	41148953	41152096	chr1	42689561	42692608	hs1553	7.62	FB
chr1	41148953	41152096	chr1	42689561	42692608	hs1553	8.84	HL
chr1	41148953	41152096	chr1	42689561	42692608	hs1553	9.26	HB
chr1	41148953	41152096	chr1	42689561	42692608	hs1553	9.68	MB
chr1	41148953	41152096	chr1	42739556	42742910	hs990	5.43	CF
chr1	41148953	41152096	chr1	42739556	42742910	hs990	7.23	HB
chr1	41148953	41152096	chr1	42739556	42742910	hs990	8.12	NT
chr1	41148953	41152096	chr1	42886992	42890090	hs868	7.02	FB
chr1	41152097	41155789	chr1	42241690	42245063	hs1131	5.26	MB
chr1	41152097	41155789	chr1	42241690	42245063	hs1131	5.7	NT
chr1	41152097	41155789	chr1	42241690	42245063	hs1131	7.7	HB
chr1	41152097	41155789	chr1	42254606	42259881	hs1534	7.45	HB
chr1	41152097	41155789	chr1	42254606	42259881	hs1534	8.58	NT
chr1	41152097	41155789	chr1	42365514	42368333	hs702	5.1	HB
chr1	41152097	41155789	chr1	42537892	42541361	hs969	12.48	HB
chr1	41152097	41155789	chr1	42537892	42541361	hs969	5.53	CF
chr1	41152097	41155789	chr1	42537892	42541361	hs969	6.28	TL
chr1	41152097	41155789	chr1	42537892	42541361	hs969	7.14	NT
chr1	41152097	41155789	chr1	42689561	42692608	hs1553	11.51	HL
chr1	41152097	41155789	chr1	42689561	42692608	hs1553	14.05	HR
chr1	41152097	41155789	chr1	42689561	42692608	hs1553	14.7	CF
chr1	41152097	41155789	chr1	42689561	42692608	hs1553	15.61	FL
chr1	41152097	41155789	chr1	42689561	42692608	hs1553	20.22	TL
chr1	41152097	41155789	chr1	42689561	42692608	hs1553	22.72	TK
chr1	41152097	41155789	chr1	42689561	42692608	hs1553	32.33	HB
chr1	41152097	41155789	chr1	42689561	42692608	hs1553	33.94	MB
chr1	41152097	41155789	chr1	42689561	42692608	hs1553	33.94	NT
chr1	41152097	41155789	chr1	42689561	42692608	hs1553	8.9	FB
chr1	41152097	41155789	chr1	42739556	42742910	hs990	10.3	NT
chr1	41152097	41155789	chr1	42739556	42742910	hs990	17.87	HB
